Id,Probability
265,0.5355154871940613
266,0.1992383897304535
267,0.5757100582122803
268,0.4272688031196594
269,0.8072042465209961
270,0.08076797425746918
271,0.26952239871025085
272,0.42502859234809875
273,0.07730202376842499
274,0.1529710292816162
275,0.09994426369667053
276,0.21442386507987976
277,0.13831089437007904
278,0.09029008448123932
279,0.4671088457107544
280,0.25030517578125
281,0.9719013571739197
282,0.39090219140052795
283,0.4816601276397705
284,0.0976751297712326
285,0.12220633029937744
286,0.1069987490773201
287,0.11412018537521362
288,0.3986803889274597
289,0.4765964150428772
290,0.6395941972732544
291,0.7973349690437317
292,0.0887717604637146
293,0.3216845393180847
294,0.1391085833311081
295,0.05735364928841591
296,0.257176011800766
297,0.15070481598377228
298,0.3067174255847931
299,0.058587606996297836
300,0.08338324725627899
301,0.5689921379089355
302,0.09496228396892548
303,0.1289624571800232
304,0.11006772518157959
305,0.9303667545318604
306,0.33234134316444397
307,0.048247937113046646
308,0.9252939820289612
309,0.8174577355384827
310,0.1316710114479065
311,0.9109763503074646
312,0.15722797811031342
313,0.7932143211364746
314,0.318691223859787
315,0.39135533571243286
316,0.5496982932090759
317,0.8069839477539062
318,0.09150735288858414
319,0.09442882239818573
320,0.5570745468139648
321,0.572669267654419
322,0.15443634986877441
323,0.13742713630199432
324,0.10268121212720871
325,0.6203077435493469
326,0.10445718467235565
327,0.2001287192106247
328,0.10734479874372482
329,0.24434037506580353
330,0.07081642001867294
331,0.16318532824516296
332,0.17131982743740082
333,0.11603359878063202
334,0.24281257390975952
335,0.35033485293388367
336,0.42316874861717224
337,0.1478959321975708
338,0.7971397042274475
339,0.2607581615447998
340,0.12864044308662415
341,0.04915782809257507
342,0.14947761595249176
343,0.16682375967502594
344,0.3718281090259552
345,0.175713911652565
346,0.2173679918050766
347,0.8476141095161438
348,0.6976345777511597
349,0.20319007337093353
350,0.11605241149663925
351,0.3817850351333618
352,0.4314444363117218
353,0.05110154300928116
354,0.6636134386062622
355,0.11642169952392578
356,0.06969210505485535
357,0.9691629409790039
358,0.06684958934783936
359,0.3257797062397003
360,0.8157044053077698
361,0.2168022096157074
362,0.09931150078773499
363,0.06659933924674988
364,0.17685416340827942
365,0.7951841950416565
366,0.6888430714607239
367,0.3435625731945038
368,0.46159157156944275
369,0.13155891001224518
370,0.9162756204605103
371,0.11748135834932327
372,0.6249682903289795
373,0.15390849113464355
374,0.11658316105604172
375,0.11931305378675461
376,0.06043311953544617
377,0.25644972920417786
378,0.0920993834733963
379,0.18981289863586426
380,0.2303754836320877
381,0.08730466663837433
382,0.19156387448310852
383,0.3562822639942169
384,0.31996363401412964
385,0.09494374692440033
386,0.05752304196357727
387,0.05347060039639473
388,0.16019336879253387
389,0.2503298223018646
390,0.14681577682495117
391,0.04873926565051079
392,0.08874090015888214
393,0.18611402809619904
394,0.6345733404159546
395,0.0937441736459732
396,0.05822165682911873
397,0.5005513429641724
398,0.6840584874153137
399,0.09232748299837112
400,0.2144751250743866
401,0.09149981290102005
402,0.06179182603955269
403,0.19844135642051697
404,0.037796828895807266
405,0.9747787714004517
406,0.93863445520401
407,0.2269476056098938
408,0.5521166324615479
409,0.23509804904460907
410,0.16898201406002045
411,0.25340497493743896
412,0.3500998914241791
413,0.6140059232711792
414,0.13323089480400085
415,0.08276703953742981
416,0.48021364212036133
417,0.5866342186927795
418,0.3747258186340332
419,0.09007474035024643
420,0.17338448762893677
421,0.10258307307958603
422,0.08294811099767685
423,0.34290608763694763
424,0.04256495460867882
425,0.06790618598461151
426,0.1214597225189209
427,0.19854769110679626
428,0.16575567424297333
429,0.5756858587265015
430,0.11615082621574402
431,0.8519551157951355
432,0.06173928081989288
433,0.1373046189546585
434,0.17800725996494293
435,0.2427304983139038
436,0.2878117561340332
437,0.4509127736091614
438,0.5773013830184937
439,0.09485926479101181
440,0.3078690469264984
441,0.12096400558948517
442,0.2766806185245514
443,0.3754189908504486
444,0.0786183699965477
445,0.40383708477020264
446,0.8630629181861877
447,0.1337345689535141
448,0.6194564700126648
449,0.4669627249240875
450,0.0737617239356041
451,0.27446699142456055
452,0.052480850368738174
453,0.5993510484695435
454,0.11072610318660736
455,0.5352739691734314
456,0.3005284368991852
457,0.4103286862373352
458,0.11926449090242386
459,0.5042884945869446
460,0.14656880497932434
461,0.16709484159946442
462,0.4770517647266388
463,0.1329566091299057
464,0.4595518410205841
465,0.41980311274528503
466,0.05853242799639702
467,0.11545190215110779
468,0.15350911021232605
469,0.10054932534694672
470,0.7472441792488098
471,0.05189250782132149
472,0.14621856808662415
473,0.7055749893188477
474,0.35564714670181274
475,0.22252805531024933
476,0.13519899547100067
477,0.06356286257505417
478,0.15215834975242615
479,0.31518369913101196
480,0.11869500577449799
481,0.5326718688011169
482,0.044809937477111816
483,0.4017694890499115
484,0.40434005856513977
485,0.04687130078673363
486,0.7741454243659973
487,0.2982200086116791
488,0.48188430070877075
489,0.6138535141944885
490,0.3387039303779602
491,0.10172423720359802
492,0.2959510087966919
493,0.9428620934486389
494,0.12577694654464722
495,0.735596239566803
496,0.2188282161951065
497,0.19161653518676758
498,0.126740962266922
499,0.6118984818458557
500,0.10838726162910461
501,0.1568778157234192
502,0.11998791992664337
503,0.30635371804237366
504,0.16446903347969055
505,0.08473391085863113
506,0.7731077075004578
507,0.46868184208869934
508,0.06397130340337753
509,0.06102058291435242
510,0.1280907541513443
511,0.1668349653482437
512,0.829582929611206
513,0.40535861253738403
514,0.20598378777503967
515,0.18637464940547943
516,0.8494654297828674
517,0.0984661728143692
518,0.12311654537916183
519,0.06465362012386322
520,0.16032473742961884
521,0.06139456853270531
522,0.12432597577571869
523,0.5245362520217896
524,0.3857717514038086
525,0.4661848247051239
526,0.9102584719657898
527,0.6828137636184692
528,0.09962665289640427
529,0.7551239132881165
530,0.21109846234321594
531,0.09318948537111282
532,0.05156624689698219
533,0.16590477526187897
534,0.03825489059090614
535,0.14138546586036682
536,0.06161853298544884
537,0.139790341258049
538,0.4870903789997101
539,0.20425494015216827
540,0.07913772016763687
541,0.19084082543849945
542,0.2771339416503906
543,0.38368383049964905
544,0.6402861475944519
545,0.2164766490459442
546,0.08647574484348297
547,0.4044283628463745
548,0.05414703115820885
549,0.057089079171419144
550,0.6606094837188721
551,0.879295289516449
552,0.7258557677268982
553,0.14684361219406128
554,0.09716969728469849
555,0.49072372913360596
556,0.23389498889446259
557,0.20631495118141174
558,0.16334883868694305
559,0.5841726064682007
560,0.40047138929367065
561,0.021646646782755852
562,0.12950487434864044
563,0.5811594724655151
564,0.3145112991333008
565,0.5757762789726257
566,0.11020287871360779
567,0.08212679624557495
568,0.3184955418109894
569,0.8372694849967957
570,0.40846237540245056
571,0.5594720840454102
572,0.24286919832229614
573,0.16971591114997864
574,0.562855064868927
575,0.46366405487060547
576,0.07151680439710617
577,0.3733501732349396
578,0.10445071011781693
579,0.675201952457428
580,0.08356400579214096
581,0.0897451788187027
582,0.14559541642665863
583,0.09152830392122269
584,0.21081070601940155
585,0.3442338705062866
586,0.08181238919496536
587,0.14153636991977692
588,0.4855070412158966
589,0.1330662965774536
590,0.16511443257331848
591,0.6566532254219055
592,0.11973993480205536
593,0.20779961347579956
594,0.18414171040058136
595,0.7602317929267883
596,0.1573808640241623
597,0.13749296963214874
598,0.21677064895629883
599,0.28154832124710083
600,0.10277634859085083
601,0.09248504787683487
602,0.3573717772960663
603,0.17225687205791473
604,0.12182269990444183
605,0.6185003519058228
606,0.09863327443599701
607,0.4441499710083008
608,0.19218552112579346
609,0.8625463247299194
610,0.22045427560806274
611,0.40731438994407654
612,0.047676146030426025
613,0.06265998631715775
614,0.3026927411556244
615,0.19223245978355408
616,0.0777125284075737
617,0.33133935928344727
618,0.09286296367645264
619,0.1848219931125641
620,0.22207516431808472
621,0.07166057080030441
622,0.3305206000804901
623,0.18515370786190033
624,0.23879118263721466
625,0.4890265464782715
626,0.9496558308601379
627,0.6794967651367188
628,0.14551174640655518
629,0.08880603313446045
630,0.6735602021217346
631,0.11031196266412735
632,0.2177528738975525
633,0.03899883106350899
634,0.3704361319541931
635,0.4546425938606262
636,0.05270270258188248
637,0.10165872424840927
638,0.19781233370304108
639,0.46346360445022583
640,0.059024736285209656
641,0.11622347682714462
642,0.9266249537467957
643,0.6307961940765381
644,0.9687696099281311
645,0.5579142570495605
646,0.8333276510238647
647,0.13283677399158478
648,0.5931010842323303
649,0.08570132404565811
650,0.17359906435012817
651,0.8953526020050049
652,0.1149575412273407
653,0.3928030729293823
654,0.963176965713501
655,0.13024407625198364
656,0.22398196160793304
657,0.13698986172676086
658,0.1371012032032013
659,0.5703966021537781
660,0.6996719837188721
661,0.25129467248916626
662,0.7795624732971191
663,0.6589440107345581
664,0.540634036064148
665,0.9379113912582397
666,0.04915782809257507
667,0.16500785946846008
668,0.5325218439102173
669,0.9276681542396545
670,0.311105877161026
671,0.07770168036222458
672,0.49341532588005066
673,0.3170551061630249
674,0.04386156052350998
675,0.9111390113830566
676,0.7795976400375366
677,0.2218383550643921
678,0.28548920154571533
679,0.36442211270332336
680,0.8219572305679321
681,0.31310415267944336
682,0.12533755600452423
683,0.40859687328338623
684,0.19578306376934052
685,0.6041260361671448
686,0.06169302016496658
687,0.09537764638662338
688,0.10591258108615875
689,0.5879378318786621
690,0.22353845834732056
691,0.4447462558746338
692,0.9664143323898315
693,0.31722915172576904
694,0.20926575362682343
695,0.27168264985084534
696,0.16098669171333313
697,0.053598467260599136
698,0.33825138211250305
699,0.7541888356208801
700,0.11579422652721405
701,0.09066583961248398
702,0.7135153412818909
703,0.6095085144042969
704,0.9252939820289612
705,0.22095197439193726
706,0.10788153111934662
707,0.27742189168930054
708,0.14657466113567352
709,0.21234183013439178
710,0.1048964112997055
711,0.367111474275589
712,0.7138612866401672
713,0.1762259155511856
714,0.11021865904331207
715,0.12864932417869568
716,0.8715023994445801
717,0.08253365010023117
718,0.3461967408657074
719,0.23396387696266174
720,0.036728668957948685
721,0.06173928081989288
722,0.16278906166553497
723,0.4301343262195587
724,0.11922125518321991
725,0.7198628783226013
726,0.15781432390213013
727,0.1417478770017624
728,0.3060082197189331
729,0.4609783887863159
730,0.9745698571205139
731,0.2202318161725998
732,0.34849151968955994
733,0.06466180831193924
734,0.15938252210617065
735,0.563538134098053
736,0.24557048082351685
737,0.4216899871826172
738,0.49466007947921753
739,0.14391839504241943
740,0.08313893526792526
741,0.1348607838153839
742,0.14553554356098175
743,0.3838651478290558
744,0.20437604188919067
745,0.17056779563426971
746,0.38435429334640503
747,0.1058167889714241
748,0.35974714159965515
749,0.25579214096069336
750,0.4665248692035675
751,0.8430041670799255
752,0.08501588553190231
753,0.12472659349441528
754,0.05270270258188248
755,0.3294967710971832
756,0.14642979204654694
757,0.31667500734329224
758,0.15930165350437164
759,0.08274459838867188
760,0.13092286884784698
761,0.1191900372505188
762,0.3686445951461792
763,0.543696403503418
764,0.07892375439405441
765,0.16722460091114044
766,0.4623626172542572
767,0.0853399783372879
768,0.46292415261268616
769,0.15144483745098114
770,0.6361005306243896
771,0.09821077436208725
772,0.7939853668212891
773,0.5363872051239014
774,0.11394017189741135
775,0.4285844564437866
776,0.10158231109380722
777,0.6479734778404236
778,0.09998583793640137
779,0.15966026484966278
780,0.8774943351745605
781,0.4027673602104187
782,0.2828049957752228
783,0.18646299839019775
784,0.43125277757644653
785,0.22411096096038818
786,0.6094762682914734
787,0.44155073165893555
788,0.3029008209705353
789,0.5332966446876526
790,0.4877893924713135
791,0.28721389174461365
792,0.9093421101570129
793,0.24629263579845428
794,0.2203613817691803
795,0.8926936984062195
796,0.07248903065919876
797,0.5682754516601562
798,0.19687962532043457
799,0.8455564379692078
800,0.22523368895053864
801,0.15766902267932892
802,0.1070035994052887
803,0.4690469205379486
804,0.151123508810997
805,0.7443957924842834
806,0.18819187581539154
807,0.06840309500694275
808,0.618141770362854
809,0.3457685708999634
810,0.44319382309913635
811,0.537067711353302
812,0.30122801661491394
813,0.28803446888923645
814,0.15828704833984375
815,0.5735195279121399
816,0.3603269159793854
817,0.06681074947118759
818,0.1796206384897232
819,0.050808314234018326
820,0.4537374973297119
821,0.1559523046016693
822,0.8094518780708313
823,0.1266891062259674
824,0.12858103215694427
825,0.13134324550628662
826,0.21747036278247833
827,0.2762308716773987
828,0.1979604959487915
829,0.18464362621307373
830,0.16629043221473694
831,0.6691014170646667
832,0.2345355898141861
833,0.6449560523033142
834,0.11312173306941986
835,0.48432478308677673
836,0.23972459137439728
837,0.7549173831939697
838,0.1784278005361557
839,0.605645477771759
840,0.8931143879890442
841,0.7004090547561646
842,0.35865190625190735
843,0.7161282896995544
844,0.5026440620422363
845,0.9753831028938293
846,0.9660564064979553
847,0.1468401551246643
848,0.08163425326347351
849,0.8123052716255188
850,0.23499859869480133
851,0.31298312544822693
852,0.12216122448444366
853,0.4413638114929199
854,0.1731543242931366
855,0.049338072538375854
856,0.2637457251548767
857,0.30909237265586853
858,0.3936312794685364
859,0.04687130078673363
860,0.5096104145050049
861,0.8624553084373474
862,0.04827195405960083
863,0.08636663854122162
864,0.1084161177277565
865,0.12155262380838394
866,0.0848519504070282
867,0.07514244318008423
868,0.4978554844856262
869,0.340008407831192
870,0.06322329491376877
871,0.16932372748851776
872,0.3181292712688446
873,0.06753113865852356
874,0.07669641077518463
875,0.076569102704525
876,0.32177406549453735
877,0.16320252418518066
878,0.2454642951488495
879,0.05999965965747833
880,0.21449114382266998
881,0.13198141753673553
882,0.4766302704811096
883,0.3633781671524048
884,0.3327406048774719
885,0.03431744500994682
886,0.1822441965341568
887,0.3442699611186981
888,0.9326459169387817
889,0.25222456455230713
890,0.3801003396511078
891,0.09992695599794388
892,0.09329767525196075
893,0.8298094272613525
894,0.9643868207931519
895,0.18600930273532867
896,0.23555544018745422
897,0.1309908777475357
898,0.059347789734601974
899,0.16525208950042725
900,0.07148388028144836
901,0.35067078471183777
902,0.30193254351615906
903,0.14992843568325043
904,0.08654899895191193
905,0.07804438471794128
906,0.20429851114749908
907,0.4553236961364746
908,0.7539374232292175
909,0.5472763776779175
910,0.18812648952007294
911,0.236481711268425
912,0.46281108260154724
913,0.06000639498233795
914,0.1734904944896698
915,0.42222723364830017
916,0.12220311164855957
917,0.251107394695282
918,0.0930812731385231
919,0.22500698268413544
920,0.17053700983524323
921,0.4228421449661255
922,0.5574363470077515
923,0.5441648960113525
924,0.14402994513511658
925,0.10591186583042145
926,0.4563354253768921
927,0.45490625500679016
928,0.20825155079364777
929,0.4243411421775818
930,0.6816816926002502
931,0.5523072481155396
932,0.19386133551597595
933,0.21924512088298798
934,0.20607294142246246
935,0.05680740252137184
936,0.04917627573013306
937,0.10639253258705139
938,0.14665421843528748
939,0.3618997037410736
940,0.05837368220090866
941,0.5363312363624573
942,0.04927894100546837
943,0.4200713038444519
944,0.7874951958656311
945,0.16069868206977844
946,0.1166689395904541
947,0.44016268849372864
948,0.1660698652267456
949,0.16118596494197845
950,0.11141911894083023
951,0.03189294412732124
952,0.6888430714607239
953,0.4738370180130005
954,0.06421573460102081
955,0.69777512550354
956,0.48838022351264954
957,0.140760600566864
958,0.26346567273139954
959,0.17700645327568054
960,0.1633829027414322
961,0.12858876585960388
962,0.10709031671285629
963,0.0748368427157402
964,0.14830327033996582
965,0.2787509560585022
966,0.36526134610176086
967,0.454086571931839
968,0.31447702646255493
969,0.8826539516448975
970,0.7276608943939209
971,0.08031387627124786
972,0.9237353801727295
973,0.18412047624588013
974,0.5951027274131775
975,0.09147495031356812
976,0.16683748364448547
977,0.5174634456634521
978,0.25640738010406494
979,0.5483813285827637
980,0.8913785219192505
981,0.09453170001506805
982,0.09997673332691193
983,0.11871985346078873
984,0.07843639701604843
985,0.26453882455825806
986,0.8008662462234497
987,0.071915403008461
988,0.12969402968883514
989,0.17147323489189148
990,0.1651482731103897
991,0.2396036982536316
992,0.037796828895807266
993,0.09457088261842728
994,0.3382786214351654
995,0.06775263696908951
996,0.8731208443641663
997,0.09145042300224304
998,0.21330827474594116
999,0.1554781198501587
1000,0.12427028268575668
1001,0.04917627573013306
1002,0.4258635342121124
1003,0.2406005710363388
1004,0.17107810080051422
1005,0.4427698254585266
1006,0.16286738216876984
1007,0.3470727801322937
1008,0.10079064965248108
1009,0.130388081073761
1010,0.10003282874822617
1011,0.10918433219194412
1012,0.13838137686252594
1013,0.20654413104057312
1014,0.4914723336696625
1015,0.12625539302825928
1016,0.7741202116012573
1017,0.07062213867902756
1018,0.9405420422554016
1019,0.31737643480300903
1020,0.05689818039536476
1021,0.1758425384759903
1022,0.4494475722312927
1023,0.23666809499263763
1024,0.8396660685539246
1025,0.17778223752975464
1026,0.09280172735452652
1027,0.24916748702526093
1028,0.13851207494735718
1029,0.04917766898870468
1030,0.1341366171836853
1031,0.08832132071256638
1032,0.32110315561294556
1033,0.10481792688369751
1034,0.22851423919200897
1035,0.06215384602546692
1036,0.16427478194236755
1037,0.12007676810026169
1038,0.03942769020795822
1039,0.14551717042922974
1040,0.049671463668346405
1041,0.6260587573051453
1042,0.8742486238479614
1043,0.11293008923530579
1044,0.39199021458625793
1045,0.2257840782403946
1046,0.13176697492599487
1047,0.11094192415475845
1048,0.23030613362789154
1049,0.14936865866184235
1050,0.12077456712722778
1051,0.1531381607055664
1052,0.4019389748573303
1053,0.7613475322723389
1054,0.0573887974023819
1055,0.5332849025726318
1056,0.05091419816017151
1057,0.05107870325446129
1058,0.15802516043186188
1059,0.5149238109588623
1060,0.41913485527038574
1061,0.42187467217445374
1062,0.3054155707359314
1063,0.1101740226149559
1064,0.26382026076316833
1065,0.6387263536453247
1066,0.2870633900165558
1067,0.24080732464790344
1068,0.06256534159183502
1069,0.1381644308567047
1070,0.13211852312088013
1071,0.13355788588523865
1072,0.502834141254425
1073,0.934769868850708
1074,0.17792895436286926
1075,0.22416184842586517
1076,0.520095705986023
1077,0.28211838006973267
1078,0.10611916333436966
1079,0.669876754283905
1080,0.32231634855270386
1081,0.23879118263721466
1082,0.5901337265968323
1083,0.19944168627262115
1084,0.5384773015975952
1085,0.2418718785047531
1086,0.122026227414608
1087,0.24544039368629456
1088,0.587267279624939
1089,0.9136791825294495
1090,0.126060351729393
1091,0.08708188682794571
1092,0.07824435085058212
1093,0.5332486033439636
1094,0.11636725068092346
1095,0.7470983862876892
1096,0.45507001876831055
1097,0.32630106806755066
1098,0.6501389741897583
1099,0.6223827600479126
1100,0.3882284164428711
1101,0.2156151682138443
1102,0.13379736244678497
1103,0.25542810559272766
1104,0.09377114474773407
1105,0.3840254843235016
1106,0.3333878219127655
1107,0.14106154441833496
1108,0.7465278506278992
1109,0.5411030650138855
1110,0.2002434879541397
1111,0.15705162286758423
1112,0.1316099464893341
1113,0.20336194336414337
1114,0.21083948016166687
1115,0.15176333487033844
1116,0.162008598446846
1117,0.6540881991386414
1118,0.843286395072937
1119,0.19019123911857605
1120,0.23691155016422272
1121,0.40503406524658203
1122,0.06037534400820732
1123,0.19504092633724213
1124,0.7022832036018372
1125,0.24110350012779236
1126,0.595289945602417
1127,0.17282946407794952
1128,0.8535161018371582
1129,0.17716513574123383
1130,0.20297856628894806
1131,0.1318923830986023
1132,0.9252939820289612
1133,0.13365405797958374
1134,0.6065055131912231
1135,0.8228247165679932
1136,0.43437400460243225
1137,0.06339894980192184
1138,0.13176697492599487
1139,0.22750124335289001
1140,0.13314460217952728
1141,0.13056708872318268
1142,0.12295108288526535
1143,0.708737313747406
1144,0.8701829314231873
1145,0.3779025971889496
1146,0.28692421317100525
1147,0.6186721324920654
1148,0.18691925704479218
1149,0.32064610719680786
1150,0.15702150762081146
1151,0.20804497599601746
1152,0.6656970381736755
1153,0.046011585742235184
1154,0.1738494634628296
1155,0.6922836899757385
1156,0.16450296342372894
1157,0.9388377070426941
1158,0.9639672636985779
1159,0.36351269483566284
1160,0.08997272700071335
1161,0.7898581624031067
1162,0.40076324343681335
1163,0.4262213706970215
1164,0.3520790636539459
1165,0.4792005121707916
1166,0.3556543290615082
1167,0.9252939820289612
1168,0.07900737226009369
1169,0.1824510246515274
1170,0.2189067006111145
1171,0.8484215140342712
1172,0.19818991422653198
1173,0.22737909853458405
1174,0.17100784182548523
1175,0.4738696813583374
1176,0.9551116228103638
1177,0.9326506853103638
1178,0.8474664688110352
1179,0.26974841952323914
1180,0.6325583457946777
1181,0.9632382392883301
1182,0.310243159532547
1183,0.4710981845855713
1184,0.7945654988288879
1185,0.34718936681747437
1186,0.6935087442398071
1187,0.5627791285514832
1188,0.9635297060012817
1189,0.4708438217639923
1190,0.061187710613012314
1191,0.8850798606872559
1192,0.051204994320869446
1193,0.9776302576065063
1194,0.20635885000228882
1195,0.6440524458885193
1196,0.0795290470123291
1197,0.056314609944820404
1198,0.11593744903802872
1199,0.5469899773597717
1200,0.3918752372264862
1201,0.2408679872751236
1202,0.070146344602108
1203,0.05167585611343384
1204,0.047676146030426025
1205,0.18260860443115234
1206,0.1499880850315094
1207,0.9180833101272583
1208,0.3894345760345459
1209,0.584920346736908
1210,0.16120728850364685
1211,0.579575777053833
1212,0.60090571641922
1213,0.05579661577939987
1214,0.06731253862380981
1215,0.9739553332328796
1216,0.19248434901237488
1217,0.5675298571586609
1218,0.07281927764415741
1219,0.5149168372154236
1220,0.19326265156269073
1221,0.3644424080848694
1222,0.4085988402366638
1223,0.7187321186065674
1224,0.0964510515332222
1225,0.49150002002716064
1226,0.14636918902397156
1227,0.0902520939707756
1228,0.5413606762886047
1229,0.674020528793335
1230,0.8245593309402466
1231,0.20130527019500732
1232,0.525006115436554
1233,0.2361539900302887
1234,0.9552330374717712
1235,0.9743376970291138
1236,0.08315443992614746
1237,0.5102192163467407
1238,0.8920822739601135
1239,0.4506966173648834
1240,0.2422545999288559
1241,0.06302230060100555
1242,0.2889995872974396
1243,0.11508426070213318
1244,0.3068639039993286
1245,0.4456183612346649
1246,0.5606284141540527
1247,0.23993633687496185
1248,0.04067898541688919
1249,0.643089771270752
1250,0.1204204186797142
1251,0.7315114140510559
1252,0.49574604630470276
1253,0.07315024733543396
